postcodes,district,county,district_county,total,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
8150,Faro,São Brás de Alportel,Faro_São Brás de Alportel,0.0013226611301829741,1.3497962086033506e-4,0,6.261941173933069e-5,9.740797381673664e-6,0,1.621146992807117e-4,2.1081868618908002e-4,2.296045097108792e-5,1.4472041824200872e-4,8.349254898577427e-6,4.5225130700627724e-5,9.045026140125545e-5,1.6907241169619288e-4,5.287861435765703e-5,9.879951629983287e-5,3.548433331895406e-5,7.444752284564872e-5
8365,Faro,Silves,Faro_Silves,0.004214982181298504,5.809689866926792e-4,6.957712415481189e-7,1.363711633434313e-4,1.6002738555606734e-5,2.7830849661924755e-6,4.237246861028044e-4,6.248025749102107e-4,9.462488885054416e-5,7.08295123895985e-4,3.2701248352761585e-5,1.5585275810677863e-4,2.546522744066115e-4,5.461804246152733e-4,1.0575722871531406e-4,1.774216665947703e-4,1.106276274061509e-4,2.435199345418416e-4
8375,Faro,Silves,Faro_Silves,0.004214982181298504,5.809689866926792e-4,6.957712415481189e-7,1.363711633434313e-4,1.6002738555606734e-5,2.7830849661924755e-6,4.237246861028044e-4,6.248025749102107e-4,9.462488885054416e-5,7.08295123895985e-4,3.2701248352761585e-5,1.5585275810677863e-4,2.546522744066115e-4,5.461804246152733e-4,1.0575722871531406e-4,1.774216665947703e-4,1.106276274061509e-4,2.435199345418416e-4
8300,Faro,Silves,Faro_Silves,0.004214982181298504,5.809689866926792e-4,6.957712415481189e-7,1.363711633434313e-4,1.6002738555606734e-5,2.7830849661924755e-6,4.237246861028044e-4,6.248025749102107e-4,9.462488885054416e-5,7.08295123895985e-4,3.2701248352761585e-5,1.5585275810677863e-4,2.546522744066115e-4,5.461804246152733e-4,1.0575722871531406e-4,1.774216665947703e-4,1.106276274061509e-4,2.435199345418416e-4
8800,Faro,Tavira,Faro_Tavira,0.0034879012338807198,5.058256926054824e-4,3.4788562077405943e-6,7.236020912100436e-5,1.3219653589414257e-5,2.0873137246443567e-6,2.4212839205874537e-4,4.112008037549382e-4,5.0791300633012674e-5,8.627563395196674e-4,4.3833588217531485e-5,1.8368360776870336e-4,2.797000391023438e-4,3.409279083585782e-4,1.141064836138915e-4,1.1758533982163209e-4,1.106276274061509e-4,1.3358807837723883e-4
8801,Faro,Tavira,Faro_Tavira,0.0034879012338807198,5.058256926054824e-4,3.4788562077405943e-6,7.236020912100436e-5,1.3219653589414257e-5,2.0873137246443567e-6,2.4212839205874537e-4,4.112008037549382e-4,5.0791300633012674e-5,8.627563395196674e-4,4.3833588217531485e-5,1.8368360776870336e-4,2.797000391023438e-4,3.409279083585782e-4,1.141064836138915e-4,1.1758533982163209e-4,1.106276274061509e-4,1.3358807837723883e-4
8804,Faro,Tavira,Faro_Tavira,0.0034879012338807198,5.058256926054824e-4,3.4788562077405943e-6,7.236020912100436e-5,1.3219653589414257e-5,2.0873137246443567e-6,2.4212839205874537e-4,4.112008037549382e-4,5.0791300633012674e-5,8.627563395196674e-4,4.3833588217531485e-5,1.8368360776870336e-4,2.797000391023438e-4,3.409279083585782e-4,1.141064836138915e-4,1.1758533982163209e-4,1.106276274061509e-4,1.3358807837723883e-4
8650,Faro,Vila do Bispo,Faro_Vila do Bispo,8.620605682781192e-4,7.931792153648555e-5,0,1.878582352179921e-5,4.1746274492887135e-6,0,4.592090194217584e-5,7.444752284564872e-5,9.045026140125545e-6,3.499729344987038e-4,1.182811110631802e-5,3.2701248352761585e-5,3.478856207740594e-5,1.106276274061509e-4,1.878582352179921e-5,1.1132339864769902e-5,3.061393462811723e-5,2.991816338656911e-5
8900,Faro,Vila Real de Santo António,Faro_Vila Real de Santo António,0.0018702330972813436,1.4959081693284554e-4,6.957712415481189e-7,4.9399758149916435e-5,7.653483657029307e-6,6.957712415481189e-7,1.4472041824200872e-4,3.6458413057121426e-4,3.339701959430971e-5,3.297955684938083e-4,1.3915424830962377e-5,8.210100650267803e-5,1.2106419602937268e-4,2.476945619911303e-4,7.862215029493743e-5,9.810374505828475e-5,5.357438559920515e-5,9.462488885054416e-5
3570,Guarda,Aguiar da Beira,Guarda_Aguiar da Beira,5.357438559920515e-4,1.6837664045464475e-4,2.0873137246443567e-6,2.922239214502099e-5,3.4788562077405943e-6,0,5.287861435765703e-5,9.392911760899604e-5,2.2264679729539804e-5,4.244204573443525e-5,2.0873137246443567e-6,6.26194117393307e-6,2.435199345418416e-5,1.809005228025109e-5,1.6002738555606734e-5,3.061393462811723e-5,4.1746274492887135e-6,1.948159476334733e-5
6355,Guarda,Almeida,Guarda_Almeida,4.960848952238089e-4,1.69768182937741e-4,2.0873137246443567e-6,1.5306967314058615e-5,2.7830849661924755e-6,0,2.8526620903472874e-5,7.375175160410059e-5,1.809005228025109e-5,5.427015684075327e-5,6.957712415481189e-7,4.1746274492887135e-6,2.0177366004895445e-5,4.174627449288713e-5,1.3219653589414257e-5,2.8526620903472874e-5,4.1746274492887135e-6,1.878582352179921e-5
6350,Guarda,Almeida,Guarda_Almeida,4.960848952238089e-4,1.69768182937741e-4,2.0873137246443567e-6,1.5306967314058615e-5,2.7830849661924755e-6,0,2.8526620903472874e-5,7.375175160410059e-5,1.809005228025109e-5,5.427015684075327e-5,6.957712415481189e-7,4.1746274492887135e-6,2.0177366004895445e-5,4.174627449288713e-5,1.3219653589414257e-5,2.8526620903472874e-5,4.1746274492887135e-6,1.878582352179921e-5
6360,Guarda,Celorico da Beira,Guarda_Celorico da Beira,4.6129633314640275e-4,1.0436568623221783e-4,6.957712415481189e-7,1.5306967314058615e-5,4.870398690836832e-6,0,3.618010456050218e-5,8.210100650267803e-5,1.252388234786614e-5,5.427015684075327e-5,2.0873137246443567e-6,8.349254898577427e-6,4.105050325133901e-5,3.4092790835857824e-5,1.948159476334733e-5,1.948159476334733e-5,5.566169932384951e-6,2.0873137246443565e-5
6440,Guarda,Figueira de Castelo Rodrigo,Guarda_Figueira de Castelo Rodrigo,6.129744638038927e-4,3.137928299382016e-4,0,3.061393462811723e-5,2.0873137246443567e-6,6.957712415481189e-7,2.435199345418416e-5,6.470672546397505e-5,6.26194117393307e-6,4.452935945907961e-5,2.7830849661924755e-6,8.349254898577427e-6,2.0873137246443565e-5,2.2264679729539804e-5,9.740797381673664e-6,2.922239214502099e-5,1.0436568623221782e-5,2.2264679729539804e-5
6370,Guarda,Fornos de Algodres,Guarda_Fornos de Algodres,3.263167122860677e-4,6.679403918861942e-5,0,2.296045097108792e-5,6.957712415481189e-7,0,3.478856207740594e-5,5.7749013048493864e-5,1.809005228025109e-5,3.4092790835857824e-5,3.4788562077405943e-6,2.0873137246443567e-6,1.948159476334733e-5,1.5306967314058615e-5,1.4611196072510495e-5,1.809005228025109e-5,5.566169932384951e-6,1.252388234786614e-5
6290,Guarda,Gouveia,Guarda_Gouveia,9.156349538773244e-4,1.704639541792891e-4,1.3915424830962378e-6,5.566169932384951e-5,1.0436568623221782e-5,6.957712415481189e-7,8.140523526112991e-5,1.5098235941594178e-4,1.6002738555606734e-5,9.045026140125545e-5,1.182811110631802e-5,1.1132339864769902e-5,5.4965928082301385e-5,8.48840914688705e-5,5.009552939146456e-5,6.818558167171565e-5,1.5306967314058615e-5,4.174627449288713e-5
6294,Guarda,Gouveia,Guarda_Gouveia,9.156349538773244e-4,1.704639541792891e-4,1.3915424830962378e-6,5.566169932384951e-5,1.0436568623221782e-5,6.957712415481189e-7,8.140523526112991e-5,1.5098235941594178e-4,1.6002738555606734e-5,9.045026140125545e-5,1.182811110631802e-5,1.1132339864769902e-5,5.4965928082301385e-5,8.48840914688705e-5,5.009552939146456e-5,6.818558167171565e-5,1.5306967314058615e-5,4.174627449288713e-5
6300,Guarda,Guarda,Guarda_Guarda,0.003413453711035071,4.1467965996267884e-4,2.7830849661924755e-6,1.328923071356907e-4,2.8526620903472874e-5,2.0873137246443567e-6,2.915281502086618e-4,5.941886402820935e-4,7.862215029493743e-5,2.6787192799602576e-4,3.6875875802050296e-5,8.418832022732238e-5,3.367532809092895e-4,2.546522744066115e-4,2.511734181988709e-4,3.764122416775323e-4,8.697140519351485e-5,1.732470391454816e-4
6301,Guarda,Guarda,Guarda_Guarda,0.003413453711035071,4.1467965996267884e-4,2.7830849661924755e-6,1.328923071356907e-4,2.8526620903472874e-5,2.0873137246443567e-6,2.915281502086618e-4,5.941886402820935e-4,7.862215029493743e-5,2.6787192799602576e-4,3.6875875802050296e-5,8.418832022732238e-5,3.367532809092895e-4,2.546522744066115e-4,2.511734181988709e-4,3.764122416775323e-4,8.697140519351485e-5,1.732470391454816e-4
6260,Guarda,Manteigas,Guarda_Manteigas,2.212552548123018e-4,1.6002738555606734e-5,0,1.4611196072510495e-5,2.0873137246443567e-6,0,2.7135078420376635e-5,3.618010456050218e-5,5.566169932384951e-6,3.339701959430971e-5,2.0873137246443567e-6,3.4788562077405943e-6,2.2264679729539804e-5,1.739428103870297e-5,1.1132339864769902e-5,1.3219653589414257e-5,2.7830849661924755e-6,1.3915424830962377e-5
6264,Guarda,Manteigas,Guarda_Manteigas,2.212552548123018e-4,1.6002738555606734e-5,0,1.4611196072510495e-5,2.0873137246443567e-6,0,2.7135078420376635e-5,3.618010456050218e-5,5.566169932384951e-6,3.339701959430971e-5,2.0873137246443567e-6,3.4788562077405943e-6,2.2264679729539804e-5,1.739428103870297e-5,1.1132339864769902e-5,1.3219653589414257e-5,2.7830849661924755e-6,1.3915424830962377e-5
6430,Guarda,Mêda,Guarda_Meda,5.726197317941018e-4,2.7482964041150695e-4,6.957712415481189e-7,2.7135078420376635e-5,0,0,3.548433331895406e-5,7.166443787945624e-5,1.3219653589414257e-5,3.9658960768242774e-5,1.3915424830962378e-6,3.4788562077405943e-6,2.504776469573228e-5,2.7135078420376635e-5,1.1132339864769902e-5,2.296045097108792e-5,6.26194117393307e-6,1.252388234786614e-5
6400,Guarda,Pinhel,Guarda_Pinhel,0.0011876815093226389,6.310645160841438e-4,1.182811110631802e-5,5.566169932384951e-5,4.1746274492887135e-6,6.957712415481189e-7,8.140523526112991e-5,1.4193733327581625e-4,1.6698509797154854e-5,5.009552939146456e-5,4.1746274492887135e-6,9.045026140125545e-6,3.478856207740594e-5,4.452935945907961e-5,2.0177366004895445e-5,4.313781697598337e-5,6.26194117393307e-6,3.200547711121347e-5
6320,Guarda,Sabugal,Guarda_Sabugal,9.83124764307492e-4,2.7482964041150695e-4,6.957712415481189e-7,5.6357470565397625e-5,3.4788562077405943e-6,0,1.5376544438213427e-4,1.516781306574899e-4,2.435199345418416e-5,9.114603264280356e-5,6.26194117393307e-6,1.5306967314058615e-5,5.2182843116108914e-5,5.705324180694575e-5,1.4611196072510495e-5,4.5225130700627724e-5,5.566169932384951e-6,3.061393462811723e-5
6250,Guarda,Sabugal,Guarda_Sabugal,9.83124764307492e-4,2.7482964041150695e-4,6.957712415481189e-7,5.6357470565397625e-5,3.4788562077405943e-6,0,1.5376544438213427e-4,1.516781306574899e-4,2.435199345418416e-5,9.114603264280356e-5,6.26194117393307e-6,1.5306967314058615e-5,5.2182843116108914e-5,5.705324180694575e-5,1.4611196072510495e-5,4.5225130700627724e-5,5.566169932384951e-6,3.061393462811723e-5
6324,Guarda,Sabugal,Guarda_Sabugal,9.83124764307492e-4,2.7482964041150695e-4,6.957712415481189e-7,5.6357470565397625e-5,3.4788562077405943e-6,0,1.5376544438213427e-4,1.516781306574899e-4,2.435199345418416e-5,9.114603264280356e-5,6.26194117393307e-6,1.5306967314058615e-5,5.2182843116108914e-5,5.705324180694575e-5,1.4611196072510495e-5,4.5225130700627724e-5,5.566169932384951e-6,3.061393462811723e-5
6270,Guarda,Seia,Guarda_Seia,0.0016134935091500877,1.5654852934832673e-4,6.957712415481189e-7,1.1271494113079525e-4,1.0436568623221782e-5,1.3915424830962378e-6,1.4054579079272e-4,3.423194508416745e-4,2.991816338656911e-5,1.6698509797154852e-4,1.739428103870297e-5,2.435199345418416e-5,1.1271494113079525e-4,1.2732613720330574e-4,1.217599672709208e-4,1.3080499341104634e-4,2.57435359372804e-5,9.184180388435168e-5
6274,Guarda,Seia,Guarda_Seia,0.0016134935091500877,1.5654852934832673e-4,6.957712415481189e-7,1.1271494113079525e-4,1.0436568623221782e-5,1.3915424830962378e-6,1.4054579079272e-4,3.423194508416745e-4,2.991816338656911e-5,1.6698509797154852e-4,1.739428103870297e-5,2.435199345418416e-5,1.1271494113079525e-4,1.2732613720330574e-4,1.217599672709208e-4,1.3080499341104634e-4,2.57435359372804e-5,9.184180388435168e-5
6285,Guarda,Seia,Guarda_Seia,0.0016134935091500877,1.5654852934832673e-4,6.957712415481189e-7,1.1271494113079525e-4,1.0436568623221782e-5,1.3915424830962378e-6,1.4054579079272e-4,3.423194508416745e-4,2.991816338656911e-5,1.6698509797154852e-4,1.739428103870297e-5,2.435199345418416e-5,1.1271494113079525e-4,1.2732613720330574e-4,1.217599672709208e-4,1.3080499341104634e-4,2.57435359372804e-5,9.184180388435168e-5
6420,Guarda,Trancoso,Guarda_Trancoso,9.198095813266132e-4,3.437109933247707e-4,1.3915424830962378e-6,4.244204573443525e-5,6.9577124154811885e-6,2.0873137246443567e-6,8.001369277803366e-5,1.5028658817439367e-4,2.0873137246443565e-5,5.7749013048493864e-5,2.7830849661924755e-6,9.045026140125545e-6,5.844478429004198e-5,3.896318952669466e-5,2.6439307178828515e-5,3.4092790835857824e-5,1.0436568623221782e-5,3.4092790835857824e-5
3640,Guarda,Trancoso,Guarda_Trancoso,9.198095813266132e-4,3.437109933247707e-4,1.3915424830962378e-6,4.244204573443525e-5,6.9577124154811885e-6,2.0873137246443567e-6,8.001369277803366e-5,1.5028658817439367e-4,2.0873137246443565e-5,5.7749013048493864e-5,2.7830849661924755e-6,9.045026140125545e-6,5.844478429004198e-5,3.896318952669466e-5,2.6439307178828515e-5,3.4092790835857824e-5,1.0436568623221782e-5,3.4092790835857824e-5
6424,Guarda,Trancoso,Guarda_Trancoso,9.198095813266132e-4,3.437109933247707e-4,1.3915424830962378e-6,4.244204573443525e-5,6.9577124154811885e-6,2.0873137246443567e-6,8.001369277803366e-5,1.5028658817439367e-4,2.0873137246443565e-5,5.7749013048493864e-5,2.7830849661924755e-6,9.045026140125545e-6,5.844478429004198e-5,3.896318952669466e-5,2.6439307178828515e-5,3.4092790835857824e-5,1.0436568623221782e-5,3.4092790835857824e-5
5150,Guarda,Vila Nova de Foz Côa,Guarda_Vila Nova de Foz Côa,9.06589927737199e-4,5.141749475040599e-4,4.1746274492887135e-6,3.548433331895406e-5,2.0873137246443567e-6,6.957712415481189e-7,3.548433331895406e-5,1.0019105878292912e-4,1.3219653589414257e-5,6.540249670552317e-5,6.957712415481189e-7,4.1746274492887135e-6,3.4092790835857824e-5,3.478856207740594e-5,4.870398690836832e-6,2.2264679729539804e-5,6.26194117393307e-6,2.8526620903472874e-5
5155,Guarda,Vila Nova de Foz Côa,Guarda_Vila Nova de Foz Côa,9.06589927737199e-4,5.141749475040599e-4,4.1746274492887135e-6,3.548433331895406e-5,2.0873137246443567e-6,6.957712415481189e-7,3.548433331895406e-5,1.0019105878292912e-4,1.3219653589414257e-5,6.540249670552317e-5,6.957712415481189e-7,4.1746274492887135e-6,3.4092790835857824e-5,3.478856207740594e-5,4.870398690836832e-6,2.2264679729539804e-5,6.26194117393307e-6,2.8526620903472874e-5
9980,Ilha do Corvo,Corvo,Ilha do Corvo_Corvo,6.401095422242694e-5,2.365622221263604e-5,0,3.4788562077405943e-6,0,6.957712415481189e-7,2.7830849661924755e-6,7.653483657029307e-6,6.957712415481189e-7,6.9577124154811885e-6,0,0,2.0873137246443567e-6,1.1132339864769902e-5,1.3915424830962378e-6,6.957712415481189e-7,6.957712415481189e-7,2.0873137246443567e-6
9900,Ilha do Faial,Horta,Ilha do Faial_Horta,0.001644803215019753,4.181585161704194e-4,2.0873137246443567e-6,6.679403918861942e-5,6.957712415481189e-7,1.3915424830962378e-6,1.0575722871531406e-4,1.8298783652715526e-4,4.592090194217584e-5,1.5724430058987486e-4,2.1568908487991684e-5,2.0873137246443565e-5,1.3428384961878693e-4,1.8507515025179962e-4,5.566169932384951e-5,9.879951629983287e-5,6.888135291326376e-5,7.862215029493743e-5
9901,Ilha do Faial,Horta,Ilha do Faial_Horta,0.001644803215019753,4.181585161704194e-4,2.0873137246443567e-6,6.679403918861942e-5,6.957712415481189e-7,1.3915424830962378e-6,1.0575722871531406e-4,1.8298783652715526e-4,4.592090194217584e-5,1.5724430058987486e-4,2.1568908487991684e-5,2.0873137246443565e-5,1.3428384961878693e-4,1.8507515025179962e-4,5.566169932384951e-5,9.879951629983287e-5,6.888135291326376e-5,7.862215029493743e-5
9904,Ilha do Faial,Horta,Ilha do Faial_Horta,0.001644803215019753,4.181585161704194e-4,2.0873137246443567e-6,6.679403918861942e-5,6.957712415481189e-7,1.3915424830962378e-6,1.0575722871531406e-4,1.8298783652715526e-4,4.592090194217584e-5,1.5724430058987486e-4,2.1568908487991684e-5,2.0873137246443565e-5,1.3428384961878693e-4,1.8507515025179962e-4,5.566169932384951e-5,9.879951629983287e-5,6.888135291326376e-5,7.862215029493743e-5
9960,Ilha das Flores,Lajes das Flores,Ilha das Flores_Lajes das Flores,1.9412017639192517e-4,7.166443787945624e-5,0,5.566169932384951e-6,0,0,1.252388234786614e-5,1.3219653589414257e-5,2.7830849661924755e-6,3.896318952669466e-5,6.957712415481189e-7,2.0873137246443567e-6,3.4788562077405943e-6,1.3219653589414257e-5,2.0873137246443567e-6,4.1746274492887135e-6,3.4788562077405943e-6,2.0177366004895445e-5
9970,Ilha das Flores,Santa Cruz das Flores,Ilha das Flores_Santa Cruz das Flores,2.4282416330029347e-4,9.532066009209228e-5,0,4.1746274492887135e-6,0,0,1.5306967314058615e-5,2.6439307178828515e-5,6.26194117393307e-6,2.922239214502099e-5,6.957712415481189e-7,1.3915424830962378e-6,6.26194117393307e-6,3.339701959430971e-5,4.1746274492887135e-6,2.7830849661924755e-6,4.1746274492887135e-6,1.3219653589414257e-5
9880,Ilha da Graciosa,Santa Cruz da Graciosa,Ilha da Graciosa_Santa Cruz da Graciosa,4.2163737237816e-4,1.9690326135811764e-4,0,1.739428103870297e-5,6.957712415481189e-7,0,2.0177366004895445e-5,4.244204573443525e-5,1.6002738555606734e-5,3.548433331895406e-5,3.4788562077405943e-6,2.7830849661924755e-6,1.252388234786614e-5,2.8526620903472874e-5,5.566169932384951e-6,1.3219653589414257e-5,1.1132339864769902e-5,1.5306967314058615e-5
9370,Ilha da Madeira,Calheta_Madeira,Ilha da Madeira_Calheta ,0.0012370812674725553,3.680629867789549e-4,0,2.1568908487991684e-5,1.1132339864769902e-5,0,5.4965928082301385e-5,9.045026140125545e-5,2.504776469573228e-5,3.611052743634737e-4,1.6002738555606734e-5,2.922239214502099e-5,4.035473200979089e-5,1.0366991499066971e-4,1.1132339864769902e-5,3.618010456050218e-5,3.757164704359842e-5,3.061393462811723e-5
9374,Ilha da Madeira,Calheta_Madeira,Ilha da Madeira_Calheta ,0.0012370812674725553,3.680629867789549e-4,0,2.1568908487991684e-5,1.1132339864769902e-5,0,5.4965928082301385e-5,9.045026140125545e-5,2.504776469573228e-5,3.611052743634737e-4,1.6002738555606734e-5,2.922239214502099e-5,4.035473200979089e-5,1.0366991499066971e-4,1.1132339864769902e-5,3.618010456050218e-5,3.757164704359842e-5,3.061393462811723e-5
9385,Ilha da Madeira,Calheta_Madeira,Ilha da Madeira_Calheta ,0.0012370812674725553,3.680629867789549e-4,0,2.1568908487991684e-5,1.1132339864769902e-5,0,5.4965928082301385e-5,9.045026140125545e-5,2.504776469573228e-5,3.611052743634737e-4,1.6002738555606734e-5,2.922239214502099e-5,4.035473200979089e-5,1.0366991499066971e-4,1.1132339864769902e-5,3.618010456050218e-5,3.757164704359842e-5,3.061393462811723e-5
9300,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.0021332346265865317,7.333428885917172e-4,1.3915424830962378e-6,5.14870718745608e-5,1.5306967314058615e-5,6.957712415481189e-7,1.6559355548845229e-4,2.1290599991372438e-4,7.862215029493743e-5,1.5724430058987486e-4,1.0436568623221782e-5,3.548433331895406e-5,7.653483657029307e-5,2.790042678607957e-4,4.174627449288713e-5,1.328923071356907e-4,5.705324180694575e-5,8.349254898577426e-5
9304,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.0021332346265865317,7.333428885917172e-4,1.3915424830962378e-6,5.14870718745608e-5,1.5306967314058615e-5,6.957712415481189e-7,1.6559355548845229e-4,2.1290599991372438e-4,7.862215029493743e-5,1.5724430058987486e-4,1.0436568623221782e-5,3.548433331895406e-5,7.653483657029307e-5,2.790042678607957e-4,4.174627449288713e-5,1.328923071356907e-4,5.705324180694575e-5,8.349254898577426e-5
9030,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.0021332346265865317,7.333428885917172e-4,1.3915424830962378e-6,5.14870718745608e-5,1.5306967314058615e-5,6.957712415481189e-7,1.6559355548845229e-4,2.1290599991372438e-4,7.862215029493743e-5,1.5724430058987486e-4,1.0436568623221782e-5,3.548433331895406e-5,7.653483657029307e-5,2.790042678607957e-4,4.174627449288713e-5,1.328923071356907e-4,5.705324180694575e-5,8.349254898577426e-5
