year,month,date,postcodes,energy_kwh,energy_normalized
2023,5,2023-05,2230,954627.417,0.07627949326573898
2023,6,2023-06,2230,994200.789,0.19288618194792725
2023,7,2023-07,2230,1099258.018,0.5024472574058478
2023,8,2023-08,2230,1147816.546,0.6455295592466247
2023,9,2023-09,2230,1024813.194,0.283088532651023
2023,10,2023-10,2230,1046831.496,0.347967544897551
2023,11,2023-11,2230,1092537.864,0.48264568716375816
2023,12,2023-12,2230,1268114.882,1
2023,1,2023-01,2240,3818356.928,0.7033010826759648
2023,2,2023-02,2240,3307239.442,0.0074309013658193914
2023,3,2023-03,2240,3531737.865,0.31307835541682794
2023,4,2023-04,2240,3301781.436,0
2023,5,2023-05,2240,3617729.672,0.4301534623488508
2023,6,2023-06,2240,3615106.593,0.42658222381892746
2023,7,2023-07,2240,3866183.117,0.7684149160359987
2023,8,2023-08,2240,4036282.64,1
2023,9,2023-09,2240,3685862.03,0.5229134981785538
2023,10,2023-10,2240,3903869.175,0.8197232839389595
2023,11,2023-11,2240,3729062.402,0.5817294289962792
2023,12,2023-12,2240,3905982.636,0.8226006937900129
2023,1,2023-01,2250,7544155.219,1
2023,2,2023-02,2250,3145007.324,0
2023,3,2023-03,2250,3259043.87,0.025922416959341645
2023,4,2023-04,2250,3159695.619,0.003338895474892855
2023,5,2023-05,2250,3324838.556,0.04087865111431992
2023,6,2023-06,2250,3584082.412,0.09980912178448141
2023,7,2023-07,2250,3728107.087,0.13254834275127272
2023,8,2023-08,2250,3666390.241,0.11851906993001879
2023,9,2023-09,2250,3352138.391,0.047084360868026656
2023,10,2023-10,2250,3249303.192,0.023708197698590852
2023,11,2023-11,2250,3201698.572,0.012886870219670154
2023,12,2023-12,2250,3609234.517,0.10552661653581438
2023,1,2023-01,2260,1932101.03,0.8410878782204705
2023,2,2023-02,2260,1697974.583,0.5060917030697649
2023,3,2023-03,2260,1599665.106,0.3654271211822418
2023,4,2023-04,2260,1344270.687,0
2023,5,2023-05,2260,1406226.165,0.0886480294113622
2023,6,2023-06,2260,1451727.429,0.1537528033479969
2023,7,2023-07,2260,1571096.393,0.3245500237564297
2023,8,2023-08,2260,1586317.382,0.3463287384738276
2023,9,2023-09,2260,1445339.679,0.1446129908866609
2023,10,2023-10,2260,1539739.715,0.27968381009269855
2023,11,2023-11,2260,1697508.248,0.5054244549081808
2023,12,2023-12,2260,2043163.583,1
2023,1,2023-01,2300,7452813.315,0.7554510001397899
2023,2,2023-02,2300,6588500.574,0.36618727172454274
2023,3,2023-03,2300,6444794.546,0.30146585596674136
2023,4,2023-04,2300,5775426.297,0
2023,5,2023-05,2300,5949244.934,0.07828334293486536
2023,6,2023-06,2300,6059276.334,0.12783859183376967
2023,7,2023-07,2300,6618202.975,0.37956445200626276
2023,8,2023-08,2300,6819658.507,0.47029472564016417
2023,9,2023-09,2300,6512167.747,0.33180897388281755
2023,10,2023-10,2300,6751652.652,0.43966667700034107
2023,11,2023-11,2300,6644855.508,0.39156805194774585
2023,12,2023-12,2300,7995804.611,1
2023,1,2023-01,2305,4699088.668,1
2023,2,2023-02,2305,4104185.642,0.18075448357749255
2023,3,2023-03,2305,4392309.579,0.5775321653929001
2023,4,2023-04,2305,3972929.032,0
2023,5,2023-05,2305,4112637.694,0.19239386916295098
2023,6,2023-06,2305,4106611.237,0.18409478904167592
2023,7,2023-07,2305,4159340.674,0.25670890085110726
2023,8,2023-08,2305,4201238.8,0.31440713127161457
2023,9,2023-09,2305,4020638.197,0.06570065676302624
2023,10,2023-10,2305,4361079.966,0.5345256259878375
2023,11,2023-11,2305,4389042.802,0.5730334617497251
2023,12,2023-12,2305,4666625.561,0.9552948065540786
2023,1,2023-01,2330,6889093.777,0.853167197254444
2023,2,2023-02,2330,6049039.492,0.4476374572634212
2023,3,2023-03,2330,6115391.474,0.4796683658473222
2023,4,2023-04,2330,5121759.13,0
2023,5,2023-05,2330,5548120.137,0.20582249432966196
2023,6,2023-06,2330,5514535.99,0.1896100058703831
2023,7,2023-07,2330,5843687.072,0.34850515715364044
2023,8,2023-08,2330,6179919.376,0.5108187138515897
2023,9,2023-09,2330,5756236.56,0.3062890956125201
2023,10,2023-10,2330,6064897.806,0.4552929362817993
2023,11,2023-11,2330,6216382.465,0.528420989401484
2023,12,2023-12,2330,7193257.721,1
2023,1,2023-01,2350,23004715.641,1
2023,2,2023-02,2350,20932070.431,0.4793420145078656
2023,3,2023-03,2350,22783928.915,0.944537361518538
2023,4,2023-04,2350,19023896.624,0
2023,5,2023-05,2350,21298134.028,0.571298869475834
2023,6,2023-06,2350,21249475.361,0.559075589092525
2023,7,2023-07,2350,22007871.43,0.7495881609430123
2023,8,2023-08,2350,22402387.486,0.8486924041440295
2023,9,2023-09,2350,21777613.386,0.6917462839280845
2023,10,2023-10,2350,22167045.104,0.7895733180979222
2023,11,2023-11,2350,20560539.036,0.386011623597506
2023,12,2023-12,2350,22525656.558,0.8796581605558581
2023,1,2023-01,2380,6110541.654,1
2023,2,2023-02,2380,5410158.152,0.6238952169215669
2023,3,2023-03,2380,5652896.931,0.7542455400799767
2023,4,2023-04,2380,4990227.307,0.3983930471593387
2023,5,2023-05,2380,5018604.361,0.41363147825972574
2023,6,2023-06,2380,5037398.595,0.4237239508572533
2023,7,2023-07,2380,4799943.585,0.2962110029195718
2023,8,2023-08,2380,4248338.53,0
2023,9,2023-09,2380,4819909.123,0.3069324638293322
2023,10,2023-10,2380,5605133.066,0.7285964235123898
2023,11,2023-11,2380,5677745.735,0.7675893067613607
2023,12,2023-12,2380,5429361.961,0.6342076306172065
2023,1,2023-01,2395,881582.264,0.8853973275210246
2023,2,2023-02,2395,772278.553,0.5385575382296096
2023,3,2023-03,2395,779872.723,0.5626551676563287
2023,4,2023-04,2395,633079.83,0.09685564802613747
2023,5,2023-05,2395,614297.151,0.03725492297217945
2023,6,2023-06,2395,604785.479,0.0070727243797728415
2023,7,2023-07,2395,617326.18,0.04686656168513787
2023,8,2023-08,2395,602556.568,0
2023,9,2023-09,2395,608262.87,0.01810709412522315
2023,10,2023-10,2395,693993.594,0.29014567338224834
2023,11,2023-11,2395,779100.433,0.5602045564335141
2023,12,2023-12,2395,917698.355,1
2023,1,2023-01,2400,11664673.776,1
2023,2,2023-02,2400,10434682.751,0.44246700881878925
2023,3,2023-03,2400,10652282.591,0.5411011347675967
2023,4,2023-04,2400,9458542.4,0
2023,5,2023-05,2400,9909781.533,0.2045386498324293
2023,6,2023-06,2400,9787901.949,0.14929280848050397
2023,7,2023-07,2400,10035295.709,0.26143198690448266
2023,8,2023-08,2400,9880108.434,0.19108836336136673
2023,9,2023-09,2400,10096322.818,0.2890944868189933
2023,10,2023-10,2400,10805039.245,0.6103430011685753
2023,11,2023-11,2400,10969273.113,0.6847872839464114
2023,12,2023-12,2400,11498354.681,0.9246105210191251
2023,1,2023-01,2405,10374186.666,0.1352847525861578
2023,2,2023-02,2405,10002307.158,0.009063456579936556
2023,3,2023-03,2405,12665057.88,0.9128396524770817
2023,4,2023-04,2405,11912470.022,0.6574004235015871
2023,5,2023-05,2405,11286667.761,0.4449940641088463
2023,6,2023-06,2405,10288592.513,0.1062328562331738
2023,7,2023-07,2405,10624487.765,0.22024057410338346
2023,8,2023-08,2405,12435047.327,0.834770736416324
2023,9,2023-09,2405,9975603.948,0
2023,10,2023-10,2405,12542878.617,0.8713702394301411
2023,11,2023-11,2405,12026131.279,0.6959787018299431
2023,12,2023-12,2405,12921854.064,1
2023,1,2023-01,2410,9135152.91,1
2023,2,2023-02,2410,8070462.598,0.604193518276308
2023,3,2023-03,2410,7653705.176,0.44926087065580794
2023,4,2023-04,2410,6445226.491,0
2023,5,2023-05,2410,6550900.092,0.039284941124629255
2023,6,2023-06,2410,6479847.733,0.01287070224503402
2023,7,2023-07,2410,6559926.903,0.04264072473872363
2023,8,2023-08,2410,6606610.639,0.05999574815879009
2023,9,2023-09,2410,6519577.692,0.02764060774109949
2023,10,2023-10,2410,7133698.907,0.2559447021067379
2023,11,2023-11,2410,7713892.747,0.4716360444058675
2023,12,2023-12,2410,9046303.048,0.9669694080208222
2023,1,2023-01,2415,11182642.189,1
2023,2,2023-02,2415,10119607.04,0.563211913254177
2023,3,2023-03,2415,10152397.905,0.5766852769520415
2023,4,2023-04,2415,8795732.272,0.019248030639614486
2023,5,2023-05,2415,9248348.718,0.20522256935925026
2023,6,2023-06,2415,9367161.812,0.2540414104459544
2023,7,2023-07,2415,9312314.979,0.23150552038373604
2023,8,2023-08,2415,8748887.283,0
2023,9,2023-09,2415,9345229.354,0.2450296328236762
2023,10,2023-10,2415,9922725.775,0.4823158195207356
2023,11,2023-11,2415,10066121.341,0.5412352964353924
2023,12,2023-12,2415,10606884.268,0.7634281416010424
2023,1,2023-01,2420,8159393.15,1
2023,2,2023-02,2420,7289300.451,0.6273287963206761
2023,3,2023-03,2420,7506643.295,0.7204193594039635
2023,4,2023-04,2420,6615394.389,0.3386866969432475
2023,5,2023-05,2420,6729688.509,0.38764024789571766
2023,6,2023-06,2420,6520891.206,0.29820984315443355
2023,7,2023-07,2420,6570577.922,0.3194912632604454
2023,8,2023-08,2420,5824646.89,0
2023,9,2023-09,2420,6202075.928,0.16165741197075545
2023,10,2023-10,2420,6923495.688,0.47065020161976834
2023,11,2023-11,2420,7517660.562,0.7251381878217463
2023,12,2023-12,2420,7377020.41,0.6649003134070767
2023,1,2023-01,2425,9534159.794,1
2023,2,2023-02,2425,8320558.294,0.06733521557396237
2023,3,2023-03,2425,8927530.064,0.5337990383524774
2023,4,2023-04,2425,8232940.406,0
2023,5,2023-05,2425,8625106.869,0.30138381476375653
2023,6,2023-06,2425,8428767.573,0.15049511927499842
2023,7,2023-07,2425,8747623.07,0.39553872986097877
2023,8,2023-08,2425,8611227.207,0.29071715691343525
2023,9,2023-09,2425,8483575.395,0.19261547384813424
2023,10,2023-10,2425,9122480.341,0.6836202589689665
2023,11,2023-11,2425,9173849.503,0.7230979692411412
2023,12,2023-12,2425,9422909.484,0.9145030338266059
2023,1,2023-01,2430,45844843.664,1
2023,2,2023-02,2430,39994062.294,0.29991538108850735
2023,3,2023-03,2430,44255437.993,0.8098171179009893
2023,4,2023-04,2430,43274702.247,0.692465610884878
2023,5,2023-05,2430,43881989.574,0.7651315489888981
2023,6,2023-06,2430,43644000.106,0.7366545378901684
2023,7,2023-07,2430,43515970.934,0.7213350021869958
2023,8,2023-08,2430,40382506.955,0.3463953493639905
2023,9,2023-09,2430,38000101.317,0.061324785674166674
2023,10,2023-10,2430,38069806.817,0.06966550895836882
2023,11,2023-11,2430,37487594.823,0
2023,12,2023-12,2430,38612757.154,0.13463310144362858
2023,1,2023-01,2435,4673751.401,0.6598278527138619
2023,2,2023-02,2435,4584737.755,0.5157266692243998
2023,3,2023-03,2435,4773887.063,0.821934092061713
2023,4,2023-04,2435,4351110.615,0.1375155871925692
2023,5,2023-05,2435,4507203.167,0.3902085448216782
2023,6,2023-06,2435,4266164.999,0
2023,7,2023-07,2435,4597806.065,0.5368825146686731
2023,8,2023-08,2435,4574545.624,0.49922697276909844
2023,9,2023-09,2435,4470760.981,0.33121352138961674
2023,10,2023-10,2435,4851218.404,0.9471231867644196
2023,11,2023-11,2435,4635848.654,0.5984683764353416
2023,12,2023-12,2435,4883881.272,1
2023,1,2023-01,2440,5594192.212,1
2023,2,2023-02,2440,4941722.911,0.5617817603450594
2023,3,2023-03,2440,4964921.456,0.5773626091863383
2023,4,2023-04,2440,4279080.839,0.11673117809070352
2023,5,2023-05,2440,4386888.684,0.18913820779230933
2023,6,2023-06,2440,4345823.898,0.16155784775828683
2023,7,2023-07,2440,4343271.108,0.15984331630325252
2023,8,2023-08,2440,4105278.146,0
2023,9,2023-09,2440,4374214.539,0.18062586628824265
2023,10,2023-10,2440,4793473.729,0.46221309793173787
2023,11,2023-11,2440,4966467.075,0.5784006939457579
2023,12,2023-12,2440,5179217.403,0.7212902890259885
2023,1,2023-01,2445,7520466.783,1
2023,2,2023-02,2445,6751377.675,0.5657142878955462
2023,3,2023-03,2445,6428264.338,0.38326012986644686
2023,4,2023-04,2445,5749537.907,0
2023,5,2023-05,2445,6845953.614,0.6191189956066877
2023,6,2023-06,2445,6836668.167,0.6138757319579675
2023,7,2023-07,2445,6901572.669,0.6505257086338232
2023,8,2023-08,2445,6646660.719,0.5065831971899022
2023,9,2023-09,2445,6649304.035,0.5080758127521776
2023,10,2023-10,2445,7121484.608,0.7747045743016052
2023,11,2023-11,2445,6835876.719,0.6134288207292181
2023,12,2023-12,2445,5814577.25,0.03672611807364325
2023,1,2023-01,2450,7431748.863,1
2023,2,2023-02,2450,6461039.406,0.4295875432074414
2023,3,2023-03,2450,7206809.75,0.8678203131227257
2023,4,2023-04,2450,5729981.229,0
2023,5,2023-05,2450,6543494.253,0.47804001424556386
2023,6,2023-06,2450,6396076.499,0.39141376101644654
2023,7,2023-07,2450,7145099.305,0.8315577566096781
2023,8,2023-08,2450,6310499.81,0.34112681978531473
2023,9,2023-09,2450,6171215.82,0.25928016386284153
2023,10,2023-10,2450,6611594.082,0.5180571280038814
2023,11,2023-11,2450,5836291.497,0.06247049589850184
2023,12,2023-12,2450,6684140.486,0.5606871572455817
2023,1,2023-01,2460,16493278.396,0.7951003842660608
2023,2,2023-02,2460,14265885.725,0.3541768774616614
2023,3,2023-03,2460,14204096.723,0.34194543583105175
2023,4,2023-04,2460,12478143.858,2.844437109513741e-4
2023,5,2023-05,2460,12522435.351,0.009052166021178382
2023,6,2023-06,2460,12476706.947,0
2023,7,2023-07,2460,13448111.85,0.1922944534810975
2023,8,2023-08,2460,14484249.734,0.39740312394334754
2023,9,2023-09,2460,15015571.079,0.5025808385545089
2023,10,2023-10,2460,16092817.908,0.715827230051053
2023,11,2023-11,2460,16287790.221,0.7544229734496024
2023,12,2023-12,2460,17528360.208,1
2023,1,2023-01,2475,3626566.263,1
2023,2,2023-02,2475,3235851.023,0.6146844431332196
2023,3,2023-03,2475,3319375.164,0.697054280821748
2023,4,2023-04,2475,2922023.438,0.30519395416628825
2023,5,2023-05,2475,2974370.774,0.3568178501815359
2023,6,2023-06,2475,2939672.338,0.3225989464353026
2023,7,2023-07,2475,2926490.163,0.3095989490437489
2023,8,2023-08,2475,2612552.598,0
2023,9,2023-09,2475,2744173.855,0.12980225172803742
2023,10,2023-10,2475,3236481.547,0.6153062532939335
2023,11,2023-11,2475,3371154.756,0.74811827905692
2023,12,2023-12,2475,3457876.081,0.8336411156747083
2023,1,2023-01,2480,12092299.645,1
2023,2,2023-02,2480,10726014.403,0.6818623912052602
2023,3,2023-03,2480,11591091.581,0.8832944028904318
2023,4,2023-04,2480,10185269.618,0.5559507238756017
2023,5,2023-05,2480,10317064.41,0.586638956968937
2023,6,2023-06,2480,9983242.343,0.5089089552872694
2023,7,2023-07,2480,10359711.743,0.5965693288451877
2023,8,2023-08,2480,7797663.6,0
2023,9,2023-09,2480,9729890.798,0.449916402170932
2023,10,2023-10,2480,10920353.931,0.7271140786506393
2023,11,2023-11,2480,11951822.441,0.9672900794088128
2023,12,2023-12,2480,9810930.487,0.4687863804766255
2023,1,2023-01,2485,904388.998,1
2023,2,2023-02,2485,795553.042,0.6279764985621735
2023,3,2023-03,2485,754802.948,0.48868436376620056
2023,4,2023-04,2485,623724.784,0.04063245770933043
2023,5,2023-05,2485,629618.153,0.06077719526871904
2023,6,2023-06,2485,612184.075,0.0011839599053965137
2023,7,2023-07,2485,628059.991,0.05545107966913382
2023,8,2023-08,2485,616121.679,0.014643493695457676
2023,9,2023-09,2485,611837.706,0
2023,10,2023-10,2485,692599.842,0.2760614572845569
2023,11,2023-11,2485,770509.887,0.5423738856706193
2023,12,2023-12,2485,902757.895,0.9944245571815831
2023,1,2023-01,2490,4615166.273,0.8919438364075565
2023,2,2023-02,2490,4106366.149,0.5155146789398288
2023,3,2023-03,2490,3998812.405,0.4359424396130558
2023,4,2023-04,2490,3409571.208,0
2023,5,2023-05,2490,3462495.408,0.03915528136870779
2023,6,2023-06,2490,3428890.557,0.014293169210970872
2023,7,2023-07,2490,3647427.919,0.1759751955559171
2023,8,2023-08,2490,3716521.068,0.22709286365000364
2023,9,2023-09,2490,3534806.715,0.09265386182384977
2023,10,2023-10,2490,3919586.023,0.37732783081340016
2023,11,2023-11,2490,4161106.988,0.5560139770568364
2023,12,2023-12,2490,4761220.287,1
2023,1,2023-01,2495,10883150.139,1
2023,2,2023-02,2495,9926014.806,0.5036599187046945
2023,3,2023-03,2495,10127835.969,0.6083179842852003
2023,4,2023-04,2495,8954764,0
2023,5,2023-05,2495,9157325.522,0.10504199231853109
2023,6,2023-06,2495,8985800.564,0.01609457948919602
2023,7,2023-07,2495,9473434.579,0.26896614143314984
2023,8,2023-08,2495,9249331.603,0.152753433061261
2023,9,2023-09,2495,9233182.843,0.14437919738646302
2023,10,2023-10,2495,10207907.564,0.6498405784278452
2023,11,2023-11,2495,10426871.265,0.7633882214914636
2023,12,2023-12,2495,10826880.146,0.9708201631084216
2023,1,2023-01,2500,18650950.536,1
2023,2,2023-02,2500,16522127.953,0.5220320349533493
2023,3,2023-03,2500,16408162.856,0.49644433876183736
2023,4,2023-04,2500,14197048.311,0
2023,5,2023-05,2500,14857216.56,0.14822243858305628
2023,6,2023-06,2500,14997512.712,0.1797220416081314
2023,7,2023-07,2500,15666821.175,0.329996661298509
2023,8,2023-08,2500,16099224.941,0.42708091329957293
2023,9,2023-09,2500,15749221.406,0.3484973438095623
2023,10,2023-10,2500,16422967.095,0.49976821931693866
2023,11,2023-11,2500,16794409.029,0.5831651856704151
2023,12,2023-12,2500,18642911.354,0.9981950250378475
2023,1,2023-01,2510,6043390.903,0.5582607566803955
2023,2,2023-02,2510,5506994.263,0.24344966495154038
2023,3,2023-03,2510,5609548.965,0.3036390011460164
2023,4,2023-04,2510,5092188.096,0
2023,5,2023-05,2510,5157973.547,0.03860946938292759
2023,6,2023-06,2510,5168230.226,0.04462911244687795
2023,7,2023-07,2510,5693409.198,0.35285655684018735
2023,8,2023-08,2510,6240902.571,0.6741803191747979
2023,9,2023-09,2510,5888139.516,0.4671437455188621
2023,10,2023-10,2510,6031354.776,0.5511967559046688
2023,11,2023-11,2510,5941129.542,0.4982435822661628
2023,12,2023-12,2510,6796056.397,1
2023,1,2023-01,2520,6091606.168,0.9957188127484108
2023,2,2023-02,2520,5467578.09,0.15745160826618415
2023,3,2023-03,2520,5868456.009,0.6959575254611191
2023,4,2023-04,2520,5350366.986,0
2023,5,2023-05,2520,5610315.2,0.3491927211966386
2023,6,2023-06,2520,5585398.547,0.3157217704626499
2023,7,2023-07,2520,6094793.196,1
2023,8,2023-08,2520,5999583.141,0.8721027635499286
2023,9,2023-09,2520,5807163.959,0.6136229042768385
2023,10,2023-10,2520,5900740.888,0.739326335648499
2023,11,2023-11,2520,5757848.67,0.5473768635846391
2023,12,2023-12,2520,6047591.146,0.93659270809392825
2023,1,2023-01,2525,2859304.462,0.7338075847255835
2023,2,2023-02,2525,2656723.026,0.1492744525993365
2023,3,2023-03,2525,2807273.128,0.5836751775699407
2023,4,2023-04,2525,2606202.091,0.0035001854374796465
2023,5,2023-05,2525,2646160.877,0.11879818508509972
2023,6,2023-06,2525,2615069.416,0.029086168823595483
2023,7,2023-07,2525,2880615.404,0.7952986666419984
2023,8,2023-08,2525,2951558.671,1
2023,9,2023-09,2525,2697667.694,0.26741713883199497
2023,10,2023-10,2525,2707764.629,0.29655106717686647
2023,11,2023-11,2525,2604989.033,0
2023,12,2023-12,2525,2923867.569,0.920099457760348
2023,1,2023-01,2530,8018500.486,0.8050093224699946
2023,2,2023-02,2530,7222738.496,0.42361418309503107
2023,3,2023-03,2530,7163443.6,0.3951951515148167
2023,4,2023-04,2530,6338888.571,0
2023,5,2023-05,2530,6462899.86,0.05943649413592106
2023,6,2023-06,2530,6393449.987,0.02615035540942978
2023,7,2023-07,2530,6890345.581,0.26430393237084715
2023,8,2023-08,2530,7183590.257,0.4048511003424992
2023,9,2023-09,2530,6737049.545,0.1908317588433712
2023,10,2023-10,2530,7008536.877,0.32095100320018854
2023,11,2023-11,2530,7131783.903,0.38002119912500226
2023,12,2023-12,2530,8425338.837,1
2023,1,2023-01,2540,4683677.006,0.7486234976393902
2023,2,2023-02,2540,4031681.903,0.4228335175238961
2023,3,2023-03,2540,3754113.926,0.2841378965116507
2023,4,2023-04,2540,3219488.905,0.016995591056580984
2023,5,2023-05,2540,3185476.066,0
2023,6,2023-06,2540,3193517.194,0.004018003999067077
2023,7,2023-07,2540,3391970.545,0.1031814992134523
2023,8,2023-08,2540,4772892.546,0.7932028646758219
2023,9,2023-09,2540,4856194.402,0.8348272724128591
2023,10,2023-10,2540,4780802.354,0.7971552504823721
2023,11,2023-11,2540,4670860.822,0.7422194858434356
2023,12,2023-12,2540,5186750.331,1
2023,1,2023-01,2550,4463383.476,0.8066684369483822
2023,2,2023-02,2550,3846257.956,0.411097193033241
2023,3,2023-03,2550,3731257.036,0.3373827613633506
2023,4,2023-04,2550,3204910.606,0
2023,5,2023-05,2550,3226325.654,0.013726830120171398
2023,6,2023-06,2550,3212400.272,0.004800800485659441
2023,7,2023-07,2550,3699005.307,0.31670972784669427
2023,8,2023-08,2550,4498446.181,0.8291432777747341
2023,9,2023-09,2550,4764997.517,1
2023,10,2023-10,2550,4543536.594,0.8580457784508645
